team,year,squad_size,squad_avg,squad_std,attack_avg,midfield_avg,defence_avg,bench_avg,bench_std,gk_rating
Honduras,2023,10,69.4,1.5289793254906285,73.5,66.0,70.0,67.16609358765753,0.30754509822322046,70.0
Hong Kong,2023,3,62.666666666666664,2.3161265887513367,,58.0,65.0,60.43276025432418,0.30754509822322046,65.0
Hungary,2023,25,71.8,0.9380831519646862,71.5,71.7,71.92307692307692,68.71428571428571,0.3385257538626233,85.0
Iceland,2023,25,69.16,0.4888080741286228,68.57142857142857,69.0,69.7,67.35714285714286,0.1692628769313117,70.0
India,2023,25,60.64,0.3048496897379645,61.333333333333336,60.333333333333336,60.69230769230769,59.714285714285715,0.12529400275814703,63.0
Indonesia,2023,1,58.0,,,,58.0,55.76609358765752,0.30754509822322046,58.0
Iran,2023,16,70.125,1.3066337155709196,74.0,67.75,68.71428571428571,67.89109358765752,0.7964680945990669,72.0
Iraq,2023,9,63.0,1.9075871903765995,57.5,65.5,63.333333333333336,60.76609358765752,0.30754509822322046,63.333333333333336
Israel,2023,20,67.5,1.2150373613488947,67.55555555555556,68.0,66.0,65.26609358765752,0.6236095644623235,70.0
Italy,2023,25,83.08,0.4506291897632317,82.66666666666667,83.66666666666667,82.8,81.5,0.34370316863809697,88.0
Jamaica,2023,25,70.28,0.7927168473042563,71.0,70.375,69.7,67.57142857142857,0.2276078590901976,77.0
Japan,2023,25,74.76,0.44452221541785725,74.5,75.25,74.14285714285714,73.21428571428571,0.23855267413288364,72.0
Jordan,2023,2,61.5,2.3161265887513367,53.0,70.0,,59.26609358765752,0.30754509822322046,
Kazakhstan,2023,1,68.0,,,68.0,,65.76609358765752,0.30754509822322046,
Kenya,2023,11,62.27272727272727,2.3161265887513367,60.0,58.0,66.6,60.03882086038479,0.30754509822322046,66.6
Korea DPR,2023,1,70.0,,70.0,,,67.76609358765752,0.30754509822322046,
Korea Republic,2023,25,73.4,0.778888096369862,76.6,72.875,72.41666666666667,71.35714285714286,0.19909528496696088,73.0
Kosovo,2023,25,70.88,0.6306610288683875,73.0,70.5,71.0,68.71428571428571,0.4117581097845097,72.0
Latvia,2023,5,62.2,2.1307275752662513,61.75,,64.0,59.966093587657525,0.30754509822322046,64.0
Lebanon,2023,1,63.0,,63.0,,,60.76609358765752,0.30754509822322046,
Liberia,2023,6,64.0,2.3161265887513367,66.0,59.0,75.0,61.76609358765752,0.30754509822322046,75.0
Libya,2023,3,73.33333333333333,2.3161265887513367,,73.33333333333333,,71.09942692099085,0.30754509822322046,
Liechtenstein,2023,1,70.0,,,70.0,,67.76609358765752,0.30754509822322046,
Lithuania,2023,10,63.3,1.291424708520701,64.0,64.0,63.125,61.06609358765752,0.30754509822322046,70.0
Luxembourg,2023,14,66.85714285714286,1.4444176090034944,,67.57142857142857,66.14285714285714,64.62323644480038,0.33333333333333337,74.0
Madagascar,2023,7,67.85714285714286,1.549632390025998,64.5,71.33333333333333,66.0,65.62323644480038,0.30754509822322046,66.0
Mali,2023,25,73.44,0.7166589146867568,72.75,74.9090909090909,72.1,70.85714285714286,0.40406101782088427,72.1
Malta,2023,4,66.25,2.3161265887513367,66.0,68.0,63.0,64.01609358765752,0.30754509822322046,63.0
Mauritania,2023,6,63.666666666666664,1.1737877907772676,63.5,63.666666666666664,64.0,61.43276025432418,0.30754509822322046,64.0
Mauritius,2023,1,65.0,,,,65.0,62.76609358765752,0.30754509822322046,65.0
Mexico,2023,25,77.44,0.4763752022653295,78.66666666666667,76.75,76.75,75.64285714285714,0.19909528496696088,80.0
Moldova,2023,12,63.0,1.5715269548108202,61.333333333333336,67.0,61.833333333333336,60.76609358765752,0.30754509822322046,63.0
Montenegro,2023,25,68.12,1.1140317170828968,67.625,65.0,70.18181818181819,64.42857142857143,0.5418150784888374,68.0
Montserrat,2023,3,64.0,2.3161265887513367,69.0,60.0,63.0,61.76609358765752,0.30754509822322046,63.0
Morocco,2023,25,77.08,0.6555404894690591,77.57142857142857,75.0,78.77777777777777,74.85714285714286,0.25370101935418016,84.0
Mozambique,2023,8,70.25,1.6556181409284654,66.0,67.0,72.6,68.01609358765752,0.30754509822322046,72.6
Namibia,2023,4,70.5,2.3161265887513367,70.33333333333333,,71.0,68.26609358765752,0.30754509822322046,71.0
Netherlands,2023,25,81.44,0.5600000000000003,81.75,81.42857142857143,81.35714285714286,79.71428571428571,0.12529400275814703,80.0
New Zealand,2023,25,67.2,0.7164728420068224,67.4,67.85714285714286,66.76923076923077,64.5,0.29183014779976924,69.0
Nigeria,2023,25,76.36,0.5594044452212849,77.33333333333333,77.0,74.28571428571429,74.5,0.25136987326808513,73.0
North Macedonia,2023,25,68.32,1.0045231040979927,65.57142857142857,70.0,68.9,64.71428571428571,0.6150901964464408,78.0
Northern Ireland,2023,25,69.16,0.6896375859826667,67.0,69.875,69.58333333333333,66.71428571428571,0.19410463442478787,68.0
Norway,2023,25,75.48,0.7097417370659087,76.33333333333333,75.28571428571429,75.0,73.57142857142857,0.2276078590901976,75.0
Palestine,2023,1,66.0,,66.0,,,63.76609358765752,0.30754509822322046,
Panama,2023,13,67.53846153846153,1.389592195368126,70.0,65.6,68.33333333333333,65.30455512611906,0.7964680945990669,73.0
Papua New Guinea,2023,1,64.0,,64.0,,,61.76609358765752,0.30754509822322046,
Paraguay,2023,25,73.56,0.36092473823037763,72.75,74.0,73.875,72.28571428571429,0.2657887169768753,72.0
Peru,2023,25,73.16,0.49220591896752586,73.75,72.66666666666667,73.125,71.5,0.22846838336584385,75.0
Philippines,2023,5,67.0,2.3161265887513367,74.0,68.0,64.33333333333333,64.76609358765752,0.30754509822322046,69.0
Poland,2023,25,76.96,0.8707850863827808,78.8,75.66666666666667,77.18181818181819,74.35714285714286,0.19909528496696088,86.0
Portugal,2023,25,83.16,0.5588082557252234,83.44444444444444,83.0,83.0,81.28571428571429,0.19410463442478787,82.0
Puerto Rico,2023,3,60.0,2.3161265887513367,60.0,54.0,66.0,57.76609358765752,0.30754509822322046,66.0
Qatar,2023,23,67.82608695652173,0.7322394420179862,69.6,67.14285714285714,67.45454545454545,65.16666666666667,0.5481834095492588,68.0
Republic of Ireland,2023,25,72.28,0.39378505134992964,70.66666666666667,72.2,72.58823529411765,70.85714285714286,0.1771924779845835,73.0
Romania,2023,25,72.76,0.4174525921187537,72.2,72.41666666666667,73.625,71.35714285714286,0.13289435848843764,76.0
Russia,2023,20,70.0,1.5491933384829666,75.0,72.0,68.16666666666667,67.76609358765752,0.7964680945990669,77.0
Saint Kitts and Nevis,2023,4,62.25,2.3161265887513367,61.0,71.0,58.5,60.01609358765752,0.30754509822322046,51.0
Saint Lucia,2023,2,65.5,1.4999999999999998,,,65.5,63.26609358765752,0.30754509822322046,65.5
Saudi Arabia,2023,25,69.68,0.49234134500364657,71.33333333333333,69.0909090909091,69.81818181818181,68.14285714285714,0.20587905489225491,71.0
Scotland,2023,25,75.8,0.6244997998398396,75.0,75.66666666666667,76.33333333333333,74.07142857142857,0.22149059748072938,74.0
Senegal,2023,25,76.52,0.9418421665367649,75.0,76.16666666666667,78.42857142857143,73.5,0.25136987326808513,86.0
Serbia,2023,25,77.96,0.7245228314783001,79.33333333333333,78.16666666666667,76.42857142857143,75.42857142857143,0.37378794179549335,80.0
Sierra Leone,2023,11,67.18181818181819,1.2990778674833638,67.8,63.666666666666664,69.66666666666667,64.94791176947571,0.30754509822322046,69.66666666666667
Singapore,2023,1,55.0,,,,55.0,52.76609358765752,0.30754509822322046,55.0
Slovakia,2023,25,74.16,0.7909487973314075,70.0,74.08333333333333,74.58333333333333,71.57142857142857,0.2911569516371817,80.0
Slovenia,2023,25,72.64,1.0358249530366281,70.5,72.55555555555556,74.0,69.5,0.41602514716892186,89.0
South Africa,2023,25,70.48,0.30066592756745814,71.6,71.0,69.85714285714286,69.64285714285714,0.13289435848843764,72.0
South Sudan,2023,2,53.0,2.3161265887513367,,56.0,50.0,50.76609358765752,0.30754509822322046,50.0
Spain,2023,25,84.32,0.2628053779256937,84.25,84.54545454545455,84.1,83.35714285714286,0.13289435848843764,87.0
Sudan,2023,4,60.5,2.179449471770337,66.0,58.666666666666664,,58.26609358765752,0.30754509822322046,
Suriname,2023,14,68.42857142857143,1.1276460248233233,70.25,,67.7,66.19466501622895,0.7964680945990669,68.0
Sweden,2023,25,75.76,0.5723635208501677,77.71428571428571,75.42857142857143,74.72727272727273,73.85714285714286,0.20587905489225491,75.0
Switzerland,2023,25,77.6,0.5507570547286103,75.6,77.55555555555556,78.54545454545455,75.71428571428571,0.22060285604268937,85.0
Syria,2023,2,66.0,2.0,,68.0,64.0,63.76609358765752,0.30754509822322046,64.0
São Tomé e Príncipe,2023,1,67.0,,67.0,,,64.76609358765752,0.30754509822322046,
Tanzania,2023,5,60.6,2.3161265887513367,66.0,56.5,58.0,58.36609358765752,0.30754509822322046,58.0
Thailand,2023,2,61.0,1.0,,60.0,62.0,58.76609358765752,0.30754509822322046,62.0
Togo,2023,17,67.23529411764706,1.4259398648855766,70.2,65.75,66.125,65.00138770530458,0.7964680945990669,66.125
Trinidad and Tobago,2023,6,65.0,2.3161265887513367,66.5,65.0,63.5,62.76609358765752,0.30754509822322046,60.0
Tunisia,2023,25,69.0,0.7916228058025279,68.5,70.6,67.55555555555556,66.07142857142857,0.35493825053866396,67.55555555555556
Turkey,2023,25,76.52,0.4903060268852505,76.33333333333333,76.7,76.44444444444444,74.78571428571429,0.2142857142857143,80.0
Uganda,2023,10,62.7,2.1294235004912583,59.333333333333336,58.0,66.6,60.466093587657525,0.30754509822322046,73.0
Ukraine,2023,25,75.52,0.4936935621752965,79.0,75.77777777777777,74.85714285714286,73.85714285714286,0.25370101935418016,76.0
United Arab Emirates,2023,19,63.31578947368421,1.089698256369792,,63.22222222222222,63.4,61.08188306134173,0.5153882032022076,71.0
United States,2023,25,75.36,0.4467661580737734,76.25,75.2,75.18181818181819,73.85714285714286,0.1428571428571429,77.0
Uruguay,2023,25,79.12,0.5332916650389351,80.4,78.7,78.9,77.14285714285714,0.2745054065230065,79.0
Uzbekistan,2023,3,72.33333333333333,1.452966314513558,75.0,71.0,,70.09942692099085,0.30754509822322046,
Venezuela,2023,25,70.88,0.5724799850940931,72.5,70.6923076923077,70.375,68.71428571428571,0.19410463442478787,75.0
Vietnam,2023,1,66.0,,,66.0,,63.76609358765752,0.30754509822322046,
Wales,2023,25,73.4,0.5972157622389638,74.57142857142857,73.28571428571429,72.72727272727273,71.28571428571429,0.3385257538626233,75.0
Zambia,2023,11,67.63636363636364,1.95063032830056,70.25,65.5,67.0,65.40245722402116,0.30754509822322046,67.0
Zimbabwe,2023,15,68.4,1.2489995996796794,66.875,73.33333333333333,67.75,66.16609358765753,0.7964680945990669,67.75
Albania,2024,25,72.08,0.6427026269330682,72.6,70.81818181818181,73.33333333333333,69.57142857142857,0.35878742235856054,74.0
Algeria,2024,25,75.32,0.7181457605064121,78.0,75.6875,74.25,73.07142857142857,0.2450450892415138,73.0
Andorra,2024,1,66.0,,,,66.0,63.76609358765752,0.30754509822322046,66.0
Angola,2024,22,67.68181818181819,1.0094496456834317,69.11111111111111,65.14285714285714,68.5,64.18181818181819,0.7964680945990669,68.5
Antigua and Barbuda,2024,3,63.333333333333336,2.0275875100994067,,,63.333333333333336,61.09942692099085,0.30754509822322046,60.0
Argentina,2024,25,82.6,0.5033222956847168,83.625,81.85714285714286,82.3,80.92857142857143,0.2450450892415138,85.0
Armenia,2024,12,67.66666666666667,1.959179378817529,65.2,73.25,64.33333333333333,65.4327602543242,0.30754509822322046,64.33333333333333
Australia,2024,25,71.32,0.4786090958879348,71.33333333333333,71.41666666666667,71.2,69.71428571428571,0.24424297550431723,78.0
Austria,2024,25,77.8,0.5477225575051662,78.0,77.8,77.7,75.85714285714286,0.31197955091381074,77.7
Azerbaijan,2024,6,65.83333333333333,2.3161265887513367,66.33333333333333,55.0,70.5,63.59942692099085,0.30754509822322046,70.0
Belarus,2024,4,64.0,0.7071067811865476,64.5,63.0,64.0,61.76609358765752,0.30754509822322046,64.0
Belgium,2024,25,80.4,0.7637626158259734,80.85714285714286,79.7,80.875,77.85714285714286,0.23103072573218286,90.0
Benin,2024,10,67.5,1.1571036638473187,72.5,65.33333333333333,66.8,65.26609358765752,0.30754509822322046,66.8
Bermuda,2024,1,69.0,,69.0,,,66.76609358765752,0.30754509822322046,
Bolivia,2024,25,67.64,0.3458323293158115,68.0,67.15384615384616,68.2,66.64285714285714,0.19909528496696088,74.0
Bosnia and Herzegovina,2024,25,73.52,0.6661331198291625,75.0,73.83333333333333,72.7,71.21428571428571,0.29979061243304916,74.0
Brazil,2024,25,84.4,0.5385164807134505,84.75,83.25,85.11111111111111,82.57142857142857,0.3267267856553517,89.0
Bulgaria,2024,21,66.04761904761905,0.8294467188496383,66.0,68.75,64.0909090909091,63.0,0.3651483716701107,63.0
Burkina Faso,2024,22,66.54545454545455,1.4425915723817355,67.5,65.55555555555556,67.11111111111111,61.27272727272727,0.7964680945990669,73.0
Burundi,2024,2,68.5,2.3161265887513367,,62.0,75.0,66.26609358765752,0.30754509822322046,75.0
Cameroon,2024,25,74.72,0.7692420511993172,74.6,74.5,75.0,72.07142857142857,0.2450450892415138,85.0
Canada,2024,25,71.32,0.8420609637470831,75.33333333333333,70.1,71.33333333333333,68.57142857142857,0.35878742235856054,73.0
Cape Verde Islands,2024,25,69.84,0.6209669878504009,71.0,69.7,68.71428571428571,67.64285714285714,0.5407274593021221,68.71428571428571
Central African Republic,2024,8,65.75,2.3161265887513367,65.33333333333333,69.0,64.0,63.51609358765752,0.30754509822322046,65.0
Chad,2024,1,68.0,,68.0,,,65.76609358765752,0.30754509822322046,
Chile,2024,25,73.36,0.5381449618829486,73.75,72.0,73.92857142857143,71.64285714285714,0.13289435848843764,80.0
China PR,2024,25,69.92,0.38695391629150533,72.5,69.22222222222223,69.58333333333333,68.57142857142857,0.13725270326150324,72.0
Chinese Taipei,2024,3,64.33333333333333,2.3161265887513367,,66.0,61.0,62.09942692099085,0.30754509822322046,61.0
Colombia,2024,25,77.16,0.43848223073080916,77.44444444444444,77.28571428571429,76.77777777777777,75.78571428571429,0.18689397089774673,80.0
Comoros,2024,12,66.25,1.2005364962331961,66.33333333333333,68.33333333333333,65.16666666666667,64.01609358765752,0.30754509822322046,62.0
Congo,2024,15,64.6,1.1702665549026894,64.0,64.83333333333333,66.0,62.36609358765752,0.7964680945990669,66.0
Congo DR,2024,25,72.28,0.5462600113499063,72.66666666666667,71.36363636363636,73.25,70.35714285714286,0.19909528496696088,73.25
Costa Rica,2024,20,67.9,1.2853424692111803,67.2,64.625,72.14285714285714,65.66609358765753,0.7964680945990669,85.0
Croatia,2024,25,78.56,0.6112282715974452,77.85714285714286,80.375,77.6,76.35714285714286,0.28912795861368945,82.0
Cuba,2024,4,67.5,1.2583057392117916,,67.66666666666667,67.0,65.26609358765752,0.30754509822322046,67.0
Curacao,2024,12,66.66666666666667,1.0025220721014103,67.0,65.66666666666667,67.0,64.4327602543242,0.30754509822322046,72.0
Cyprus,2024,23,64.26086956521739,0.7857862589032829,65.0,63.0,64.9,61.5,0.7229988054812212,66.0
Czech Republic,2024,25,76.0,0.408248290463863,77.4,75.5,75.8,74.71428571428571,0.19410463442478787,77.0
Côte d'Ivoire,2024,25,76.68,0.5879909296352565,78.75,77.2,75.45454545454545,74.71428571428571,0.28571428571428575,75.45454545454545
Denmark,2024,25,78.04,0.4982636517614611,76.25,78.0909090909091,78.7,76.35714285714286,0.13289435848843764,81.0
Dominican Republic,2024,6,61.0,2.3161265887513367,73.0,,58.6,58.76609358765752,0.30754509822322046,57.0
Ecuador,2024,25,73.6,0.5715476066494081,71.0,73.63636363636364,74.0,71.64285714285714,0.2694549414338292,75.0
Egypt,2024,13,70.84615384615384,2.3161265887513367,73.66666666666667,66.83333333333333,78.0,68.61224743381136,0.7964680945990669,78.0
El Salvador,2024,4,64.0,1.7795130420052185,67.0,,63.0,61.76609358765752,0.30754509822322046,60.0
England,2024,25,84.04,0.39782743327561854,84.75,84.0,83.61538461538461,82.78571428571429,0.3344434679897407,84.0
Equatorial Guinea,2024,7,69.42857142857143,1.8753684445252587,,69.0,69.75,67.19466501622895,0.30754509822322046,64.0
Estonia,2024,7,62.42857142857143,1.7708908554082907,,61.666666666666664,63.0,60.19466501622895,0.30754509822322046,64.0
Ethiopia,2024,1,66.0,,,66.0,,63.76609358765752,0.30754509822322046,
Faroe Islands,2024,3,57.333333333333336,2.3161265887513367,54.0,,59.0,55.09942692099085,0.30754509822322046,59.0
Fiji,2024,1,68.0,,68.0,,,65.76609358765752,0.30754509822322046,
Finland,2024,25,70.16,0.7180529228406496,70.8,70.25,69.83333333333333,67.71428571428571,0.4117581097845097,81.0
France,2024,25,84.72,0.4673328578219169,86.375,84.0,83.9,83.14285714285714,0.20587905489225491,87.0
Gabon,2024,14,68.92857142857143,1.8648403452692135,69.75,70.33333333333333,66.0,66.69466501622895,0.7964680945990669,66.0
Gambia,2024,25,68.08,0.5941941321375254,69.125,67.4,67.85714285714286,66.14285714285714,0.2938404825740865,67.85714285714286
Georgia,2024,25,69.88,1.0429445495007557,71.0,68.33333333333333,70.5,66.5,0.4888875013855325,80.0
Germany,2024,25,84.36,0.3736308338453879,82.0,84.1875,85.0,83.07142857142857,0.22149059748072938,89.0
Ghana,2024,25,75.36,0.6134057928212506,73.75,76.8,75.14285714285714,73.42857142857143,0.27163092514963244,74.0
Gibraltar,2024,2,58.0,0.0,58.0,,58.0,55.76609358765752,0.30754509822322046,58.0
Greece,2024,25,74.24,0.46288947564906524,75.25,74.14285714285714,74.0,72.78571428571429,0.2385526741328836,81.0
Grenada,2024,8,65.0,1.0,62.5,66.75,64.0,62.76609358765752,0.30754509822322046,64.0
Guatemala,2024,5,64.2,2.3161265887513367,61.5,68.0,62.0,61.966093587657525,0.30754509822322046,62.0
Guinea,2024,25,70.0,0.8306623862918074,69.25,71.33333333333333,69.25,67.14285714285714,0.7401896316065454,69.25
Guinea Bissau,2024,24,66.08333333333333,1.0664798296513347,66.16666666666667,65.7,66.5,61.92307692307692,0.7882269819968922,66.5
Guyana,2024,5,61.6,1.4,,61.0,62.5,59.36609358765752,0.30754509822322046,62.5
Haiti,2024,9,66.0,1.6996731711975948,59.0,68.33333333333333,66.0,63.76609358765752,0.30754509822322046,67.0
Honduras,2024,12,67.91666666666667,1.3951123194346697,71.75,65.57142857142857,69.0,65.6827602543242,0.30754509822322046,69.0
Hong Kong,2024,4,62.25,2.3161265887513367,58.0,,63.666666666666664,60.01609358765752,0.30754509822322046,63.666666666666664
Hungary,2024,25,72.96,0.9335952013587047,71.66666666666667,72.45454545454545,73.81818181818181,69.85714285714286,0.46712991883147875,84.0
Iceland,2024,25,69.8,0.6082762530298218,71.0,69.75,69.5,67.57142857142857,0.3267267856553517,73.0
India,2024,25,61.08,0.37380922050336496,61.125,61.0,61.07692307692308,59.857142857142854,0.20587905489225486,64.0
Indonesia,2024,3,60.666666666666664,1.7638342073763937,,58.0,62.0,58.43276025432418,0.30754509822322046,62.0
Iran,2024,16,69.375,1.5189771777965153,73.8,65.16666666666667,70.0,67.14109358765752,0.7964680945990669,70.0
Iraq,2024,13,63.38461538461539,1.318208095797636,59.75,64.83333333333333,65.33333333333333,61.15070897227291,0.5,65.33333333333333
Israel,2024,22,67.45454545454545,1.114111127706733,70.16666666666667,68.0,64.875,63.0,0.6741998624632421,72.0
Italy,2024,25,83.08,0.36932370625238775,82.8,83.0,83.27272727272727,81.78571428571429,0.23855267413288364,87.0
Jamaica,2024,25,71.2,0.8306623862918074,70.5,73.16666666666667,70.66666666666667,68.28571428571429,0.32188612122806165,78.0
Japan,2024,25,76.04,0.5306599664568639,76.0,76.61538461538461,75.125,74.0,0.3144854510165755,76.0
Jordan,2024,1,71.0,,,71.0,,68.76609358765752,0.30754509822322046,
Kazakhstan,2024,2,67.5,2.3161265887513367,,67.5,,65.26609358765752,0.30754509822322046,
Kenya,2024,9,64.55555555555556,2.3161265887513367,63.5,66.0,64.0,62.32164914321308,0.30754509822322046,64.0
Korea DPR,2024,1,63.0,,63.0,,,60.76609358765752,0.30754509822322046,
Korea Republic,2024,25,74.28,0.7670723564306039,76.0,73.63636363636364,73.875,72.21428571428571,0.15472667956405192,74.0
Kosovo,2024,25,71.4,0.7659416862050705,71.33333333333333,71.08333333333333,72.0,68.71428571428571,0.3695642136439612,75.0
Latvia,2024,6,62.166666666666664,2.2718078948518317,64.0,66.0,60.75,59.93276025432418,0.30754509822322046,51.0
Lebanon,2024,1,62.0,,62.0,,,59.76609358765752,0.30754509822322046,
Liberia,2024,6,65.16666666666667,2.3161265887513367,,65.5,64.5,62.932760254324194,0.30754509822322046,64.5
Libya,2024,4,72.5,2.3161265887513367,,72.5,,70.26609358765752,0.30754509822322046,
Liechtenstein,2024,1,69.0,,,69.0,,66.76609358765752,0.30754509822322046,
Lithuania,2024,5,62.4,1.3266499161421599,,61.666666666666664,63.5,60.166093587657514,0.30754509822322046,63.5
Luxembourg,2024,15,66.4,1.379440880522664,,67.16666666666667,65.88888888888889,64.16609358765753,0.7964680945990669,73.0
Madagascar,2024,6,68.5,1.3844373104863459,65.0,72.5,67.0,66.26609358765752,0.30754509822322046,67.0
Malawi,2024,2,59.5,2.3161265887513367,,,59.5,57.26609358765752,0.30754509822322046,59.5
Mali,2024,25,73.96,0.6231104770958891,72.5,74.91666666666667,73.57142857142857,71.64285714285714,0.4006470433875636,70.0
Malta,2024,5,67.6,2.3161265887513367,,69.0,65.5,65.36609358765752,0.30754509822322046,65.5
Mauritania,2024,3,65.33333333333333,0.6666666666666667,64.0,,66.0,63.09942692099085,0.30754509822322046,66.0
Mauritius,2024,1,65.0,,,,65.0,62.76609358765752,0.30754509822322046,65.0
Mexico,2024,25,77.08,0.47229934010822694,78.22222222222223,76.7,76.0,75.28571428571429,0.2657887169768753,81.0
Moldova,2024,11,65.0,1.3142574813455419,65.0,65.75,64.0,62.76609358765752,0.30754509822322046,63.0
Montenegro,2024,22,68.54545454545455,1.1635281334948808,68.75,64.25,70.1,64.27272727272727,0.5408899920234006,68.0
Montserrat,2024,2,63.0,2.0,,61.0,65.0,60.76609358765752,0.30754509822322046,65.0
Morocco,2024,25,77.4,0.6271629240742258,78.0,75.91666666666667,79.25,75.21428571428571,0.2142857142857143,85.0
Mozambique,2024,3,73.66666666666667,2.3161265887513367,68.0,,76.5,71.4327602543242,0.30754509822322046,76.5
Namibia,2024,1,64.0,,,64.0,,61.76609358765752,0.30754509822322046,
Nepal,2024,1,58.0,,,,58.0,55.76609358765752,0.30754509822322046,58.0
Netherlands,2024,25,81.44,0.5540156435817797,81.2,81.0,81.83333333333333,79.57142857142857,0.25058800551629407,82.0
New Zealand,2024,25,65.96,0.6150338744058464,67.4,66.125,65.25,63.785714285714285,0.26056935607427195,68.0
Niger,2024,1,55.0,,,,55.0,52.76609358765752,0.30754509822322046,55.0
Nigeria,2024,25,76.36,0.6347702996622745,77.26666666666667,75.75,74.5,74.5,0.17383837384127884,74.5
North Macedonia,2024,25,67.92,1.083082022132519,67.2,68.3,67.9,64.07142857142857,0.6750196229486792,79.0
Northern Ireland,2024,25,69.04,0.5337914698956262,67.5,69.44444444444444,69.25,67.07142857142857,0.30498217772259156,71.0
Norway,2024,25,75.88,0.8647157529115184,77.66666666666667,75.41666666666667,75.14285714285714,73.71428571428571,0.19410463442478787,75.14285714285714
Pakistan,2024,1,63.0,,,63.0,,60.76609358765752,0.30754509822322046,
Palestine,2024,2,68.5,2.3161265887513367,73.0,,64.0,66.26609358765752,0.30754509822322046,64.0
Panama,2024,15,66.93333333333334,1.2050159717047288,66.6,66.4,67.8,64.69942692099086,0.7964680945990669,67.8
Paraguay,2024,25,74.2,0.46547466812563154,75.25,74.28571428571429,73.3,72.78571428571429,0.23855267413288364,71.0
Peru,2024,25,72.68,0.4029888335921975,73.6,72.66666666666667,72.27272727272727,71.28571428571429,0.19410463442478787,74.0
Philippines,2024,5,66.4,1.568438714135812,,69.5,64.33333333333333,64.16609358765753,0.30754509822322046,66.0
Poland,2024,25,77.04,0.83960308082649,80.0,75.77777777777777,77.0,74.35714285714286,0.24822762633135206,86.0
Portugal,2024,25,83.24,0.5042486159293514,83.42857142857143,83.44444444444444,82.88888888888889,81.5,0.1386750490563073,82.0
Puerto Rico,2024,2,59.5,2.3161265887513367,,54.0,65.0,57.26609358765752,0.30754509822322046,65.0
Qatar,2024,25,66.96,0.6363437226321426,67.33333333333333,67.36363636363636,66.45454545454545,64.78571428571429,0.40840848206918967,67.0
Republic of Ireland,2024,25,72.24,0.3969886648255842,71.25,72.33333333333333,72.44444444444444,70.71428571428571,0.19410463442478787,73.0
Romania,2024,25,71.84,0.4110150037812893,71.0,72.81818181818181,71.1,70.5,0.1386750490563073,75.0
Russia,2024,18,69.55555555555556,1.4977591589385992,71.4,69.5,68.28571428571429,67.32164914321308,0.7964680945990669,74.0
Saint Kitts and Nevis,2024,3,63.666666666666664,2.0275875100994067,60.0,67.0,64.0,61.43276025432418,0.30754509822322046,64.0
Saint Lucia,2024,3,65.0,1.1547005383792517,63.0,,66.0,62.76609358765752,0.30754509822322046,66.0
Saudi Arabia,2024,25,70.44,0.4798610910114164,69.33333333333333,70.33333333333333,70.76923076923077,68.85714285714286,0.23103072573218286,71.0
Scotland,2024,25,75.36,0.6161168720299749,75.0,75.4,75.41666666666667,73.5,0.1386750490563073,74.0
Senegal,2024,25,76.24,0.7467261881037789,78.0,74.41666666666667,77.83333333333333,73.71428571428571,0.28571428571428575,82.0
Serbia,2024,25,77.88,0.6411448094359545,78.66666666666667,78.0909090909091,77.0,75.57142857142857,0.2911569516371817,80.0
Sierra Leone,2024,12,66.08333333333333,1.0692558537637664,67.71428571428571,61.0,68.0,63.84942692099085,0.30754509822322046,68.0
Slovakia,2024,25,73.44,0.8814382186706755,73.5,73.0,73.83333333333333,70.42857142857143,0.38820926884957563,78.0
Slovenia,2024,25,72.2,0.8755950357709132,70.85714285714286,72.3,73.25,69.42857142857143,0.30945335912810373,88.0
South Africa,2024,19,65.6842105263158,0.917830621721286,67.16666666666667,64.4,67.0,63.45030411397332,0.7964680945990669,67.0
South Sudan,2024,2,53.0,2.0,55.0,,51.0,50.76609358765752,0.30754509822322046,51.0
Spain,2024,25,83.92,0.28237091446063156,83.5,84.3076923076923,83.5,83.07142857142857,0.07142857142857145,84.0
Sri Lanka,2024,1,63.0,,,,63.0,60.76609358765752,0.30754509822322046,63.0
Sudan,2024,4,60.75,1.7017148213885114,63.5,58.0,,58.51609358765752,0.30754509822322046,
Suriname,2024,12,69.5,1.1381803659589922,73.5,,68.7,67.26609358765752,0.30754509822322046,68.7
Sweden,2024,25,75.44,0.523067873224881,76.16666666666667,75.77777777777777,74.7,73.71428571428571,0.22060285604268937,75.0
Switzerland,2024,25,77.92,0.6452906321960673,76.66666666666667,77.25,78.57142857142857,75.71428571428571,0.19410463442478784,87.0
Syria,2024,4,63.0,0.7071067811865476,65.0,62.5,62.0,60.76609358765752,0.30754509822322046,62.0
São Tomé e Príncipe,2024,1,60.0,,,,60.0,57.76609358765752,0.30754509822322046,60.0
Tanzania,2024,2,66.0,2.3161265887513367,66.0,,,63.76609358765752,0.30754509822322046,
Thailand,2024,1,62.0,,,,62.0,59.76609358765752,0.30754509822322046,62.0
Togo,2024,13,68.38461538461539,1.508686223933913,69.66666666666667,66.5,67.6,66.15070897227291,0.5,67.6
Trinidad and Tobago,2024,5,63.2,2.3161265887513367,77.0,59.666666666666664,60.0,60.966093587657525,0.30754509822322046,60.0
Tunisia,2024,25,69.96,0.7313913681014654,70.0,70.18181818181819,69.7,67.5,0.35933393817016385,69.0
