scraped_date,match_date,match_link,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2026-07-07 12:02:34 UTC,2024-06-09 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/namibia-QLENxLuR/tunisia-QqZVYk95/#AaHHmDts",Namibia,Tunisia,World Championship 2026,0,0,"(0:0, 0:0)",Stade Olympique Hammadi Agrebi,Rads,Tunisia,"[{'1': '5.80', 'X': '3.13', '2': '1.77', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '5.00', 'X': '3.00', '2': '1.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.75', 'X': '3.10', '2': '1.75', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '5.25', 'X': '3.10', '2': '1.75', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 12:02:35 UTC,2025-10-12 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/finland-QuVpPpic/netherlands-WYintcWb/#vLj3jvyi",Netherlands,Finland,World Championship 2026,4,0,"(3:0, 1:0)",Johan Cruijff Arena,Amsterdam,Netherlands,"[{'1': '1.11', 'X': '10.10', '2': '32.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.10', 'X': '9.00', '2': '29.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.12', 'X': '9.60', '2': '25.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.12', 'X': '9.00', '2': '22.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.11', 'X': '8.00', '2': '15.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.10', 'X': '10.72', '2': '26.44', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.10', 'X': '11.00', '2': '18.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.10', 'X': '10.00', '2': '25.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.13', 'X': '9.20', '2': '25.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.13', 'X': '9.50', '2': '18.00', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.11', 'X': '8.80', '2': '21.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:02:47 UTC,2026-03-26 18:00:00 UTC,"https://www.oddsportal.com/football/h2h/bolivia-nXdi7mbc/suriname-jefTDM4k/#UPBJl1go",Bolivia,Suriname,World Championship 2026,2,1,"(0:0, 2:1)",Estadio BBVA,Monterrey,Mexico,"[{'1': '2.37', 'X': '3.01', '2': '3.06', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.45', 'X': '2.80', '2': '3.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.10', '2': '3.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.36', 'X': '2.94', '2': '2.98', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '2.51', 'X': '2.86', '2': '2.85', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.50', 'X': '2.80', '2': '2.90', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.58', 'X': '3.02', '2': '2.99', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.37', 'X': '3.01', '2': '3.06', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '2.50', 'X': '3.10', '2': '3.05', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '2.51', 'X': '2.86', '2': '2.85', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '2.38', 'X': '2.92', '2': '2.98', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '2.21', 'X': '2.99', '2': '3.33', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '2.37', 'X': '2.80', '2': '2.85', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '2.44', 'X': '2.95', '2': '3.05', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:02:52 UTC,2026-03-26 15:45:00 UTC,"https://www.oddsportal.com/football/h2h/italy-hlKvieGH/northern-ireland-lQADNSWu/#v7ssLzeU",Italy,Northern Ireland,World Championship 2026,2,0,"(0:0, 2:0)",New Balance Arena,Bergamo,Italy,"[{'1': '1.25', 'X': '6.43', '2': '13.90', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.22', 'X': '5.50', '2': '13.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.00', '2': '13.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.60', '2': '13.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.26', 'X': '5.60', '2': '13.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.50', '2': '13.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.98', '2': '14.71', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.25', '2': '13.50', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '1.28', 'X': '5.90', '2': '13.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.90', '2': '13.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.60', '2': '13.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.20', 'X': '5.57', '2': '13.00', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '1.24', 'X': '5.75', '2': '12.50', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.23', 'X': '5.80', '2': '13.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:02:52 UTC,2025-03-22 15:45:00 UTC,"https://www.oddsportal.com/football/h2h/kazakhstan-l6fBVhqk/wales-YcUP0Nqp/#IDfmVRGL",Wales,Kazakhstan,World Championship 2026,3,1,"(1:1, 2:0)",Astana Arena,Astana,Kazakhstan,"[{'1': '1.28', 'X': '5.77', '2': '13.60', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.00', '2': '11.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.50', '2': '13.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.30', 'X': '5.50', '2': '11.50', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.40', '2': '15.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.29', 'X': '5.00', '2': '8.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.30', 'X': '5.56', '2': '11.23', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.33', 'X': '5.00', '2': '10.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-07 12:03:05 UTC,2024-06-06 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/north-korea-bwsf2p7T/syria-bDoeW1BH/#rqY6Bub5",North Korea,Syria,World Championship 2026,1,0,"(0:0, 1:0)",New Laos National Stadium,Vientiane,Laos,"[{'1': '2.81', 'X': '3.22', '2': '2.55', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.60', 'X': '2.88', '2': '2.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.60', 'X': '3.20', '2': '2.80', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.70', 'X': '2.90', '2': '2.75', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 12:03:27 UTC,2025-09-09 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/mauritania-Q5QPxhPn/south-sudan-bBswuetq/#bqrhn9Wn",Mauritania,South Sudan,World Championship 2026,0,0,"(0:0, 0:0)",Nouadhibou Municipal Stadium,Nouadhibou,Mauritania,"[{'1': '1.38', 'X': '4.24', '2': '10.60', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.20', '2': '11.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.35', 'X': '4.10', '2': '9.60', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.35', 'X': '4.00', '2': '9.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.35', 'X': '4.33', '2': '9.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.41', '2': '9.89', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.70', '2': '12.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.10', '2': '9.50', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.35', 'X': '4.10', '2': '9.80', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.20', '2': '9.20', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:03:26 UTC,2026-06-28 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/canada-x4toKORL/south-africa-W2ijYvlr/#EZmXxG15",South Africa,Canada,World Championship 2026,0,1,"(0:0, 0:1)",SoFi Stadium,"Inglewood, CA",USA,"[{'1': '5.43', 'X': '3.32', '2': '1.83', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '4.20', 'X': '3.20', '2': '1.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.00', 'X': '3.25', '2': '1.83', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '4.90', 'X': '3.35', '2': '1.81', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '4.90', 'X': '3.36', '2': '1.83', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.30', '2': '1.85', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '4.95', 'X': '3.40', '2': '1.85', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '5.30', 'X': '3.24', '2': '1.79', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '5.10', 'X': '3.30', '2': '1.92', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '4.90', 'X': '3.36', '2': '1.83', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '4.90', 'X': '3.35', '2': '1.81', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '4.78', 'X': '3.23', '2': '1.76', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '4.60', 'X': '3.30', '2': '1.83', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '4.80', 'X': '3.35', '2': '1.84', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:03:37 UTC,2025-11-13 11:00:00 UTC,"https://www.oddsportal.com/football/h2h/gabon-YJL8W78U/nigeria-EBE2Xb3l/#Ua4m8X2C",Nigeria,Gabon,World Championship 2026,4,1,"0:0, 1:1, 3:0",Stade Prince Moulay Hassan,Rabat,Morocco,"[{'1': '1.68', 'X': '3.50', '2': '6.76', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.65', 'X': '3.20', '2': '5.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.65', 'X': '3.40', '2': '6.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.67', 'X': '3.35', '2': '6.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.66', 'X': '3.20', '2': '5.40', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.70', 'X': '3.40', '2': '5.25', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.67', 'X': '3.31', '2': '6.10', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.80', 'X': '3.30', '2': '5.60', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.63', 'X': '3.17', '2': '5.80', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.67', 'X': '3.35', '2': '6.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.66', 'X': '3.50', '2': '5.50', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.69', 'X': '3.30', '2': '5.40', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:03:44 UTC,2024-06-06 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/algeria-nc87N1BR/guinea-lGDZlkOb/#hK2nHu62",Algeria,Guinea,World Championship 2026,1,2,"(0:0, 1:2)",Stade Mohamed V,Casablanca,Morocco,"[{'1': '1.54', 'X': '3.70', '2': '7.22', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.53', 'X': '3.75', '2': '6.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.53', 'X': '3.70', '2': '7.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.55', 'X': '4.00', '2': '6.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 12:03:45 UTC,2025-06-05 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/jordan-vNcmJoU2/oman-EDZck0CK/#tfz194qp",Oman,Jordan,World Championship 2026,0,3,"(0:1, 0:2)",Sultan Qaboos Sports Complex,Muscat,Oman,"[{'1': '3.28', 'X': '3.01', '2': '2.41', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '3.00', 'X': '3.00', '2': '2.55', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.00', '2': '2.45', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '3.20', 'X': '2.90', '2': '2.42', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '3.10', 'X': '3.00', '2': '2.40', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '3.23', 'X': '2.98', '2': '2.52', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '3.15', 'X': '3.05', '2': '2.45', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.00', '2': '2.45', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '3.15', 'X': '2.90', '2': '2.39', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:03:55 UTC,2024-03-21 08:00:00 UTC,"https://www.oddsportal.com/football/h2h/hong-kong-lhTYF4Aj/uzbekistan-EZYKKRMc/#j3SlrPL0",Hong Kong,Uzbekistan,World Championship 2026,0,2,"(0:0, 0:2)",Milliy Stadium,Tashkent,Uzbekistan,"[{'1': '16.80', 'X': '5.92', '2': '1.21', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '12.00', 'X': '5.50', '2': '1.18', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '15.00', 'X': '5.75', '2': '1.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.75', '2': '1.22', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '13.00', 'X': '5.40', '2': '1.20', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-07 12:04:02 UTC,2024-03-21 14:30:00 UTC,"https://www.oddsportal.com/football/h2h/bangladesh-C4edrALb/palestine-raIKZdDJ/#OljwmE7S",Palestine,Bangladesh,World Championship 2026,5,0,"(2:0, 3:0)",Bashundhara Kings Arena,Dhaka,Bangladesh,"[{'1': '1.12', 'X': '7.93', '2': '27.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.11', 'X': '6.50', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.13', 'X': '8.00', '2': '29.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.11', 'X': '8.00', '2': '21.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.08', 'X': '8.20', '2': '19.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-07 12:04:03 UTC,2025-10-13 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/south-sudan-bBswuetq/togo-noW84S74/#zkwHt50O",South Sudan,Togo,World Championship 2026,0,0,"(0:0, 0:0)",Juba Stadium,Juba,South Sudan,"[{'1': '5.84', 'X': '3.32', '2': '1.79', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '6.00', 'X': '3.25', '2': '1.73', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '5.20', 'X': '3.15', '2': '1.73', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '5.20', 'X': '3.05', '2': '1.73', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '5.00', 'X': '3.30', '2': '1.75', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '5.28', 'X': '3.35', '2': '1.73', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '5.00', 'X': '3.40', '2': '1.80', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '5.20', 'X': '3.12', '2': '1.71', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '5.20', 'X': '3.15', '2': '1.73', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '5.50', 'X': '3.25', '2': '1.73', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '5.20', 'X': '3.15', '2': '1.76', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:04:13 UTC,2024-09-10 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/bahrain-GITLc4Fp/japan-ULXPdOUj/#OCdyQBoL",Bahrain,Japan,World Championship 2026,0,5,"(0:1, 0:4)",Saitama Stadium,Saitama,Japan,"[{'1': '11.40', 'X': '5.46', '2': '1.27', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.00', '2': '1.22', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.50', '2': '1.29', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '9.00', 'X': '5.25', '2': '1.30', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 12:04:20 UTC,2026-03-31 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/bosnia-herzegovina-fqe7WYTr/italy-hlKvieGH/#2B8dzIX9",Bosnia & Herzegovina,Italy,World Championship 2026,2,1,"0:1, 1:0, 0:0, 4:1",Bilino Polje,Zenica,Bosnia and Herzegovina,"[{'1': '7.50', 'X': '4.41', '2': '1.49', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '6.50', 'X': '4.00', '2': '1.44', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '7.00', 'X': '4.33', '2': '1.48', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '7.20', 'X': '4.20', '2': '1.48', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '7.30', 'X': '4.10', '2': '1.49', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '7.00', 'X': '4.00', '2': '1.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '7.59', 'X': '4.35', '2': '1.48', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '7.30', 'X': '4.32', '2': '1.46', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '7.00', 'X': '4.00', '2': '1.58', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '7.30', 'X': '4.10', '2': '1.49', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '7.20', 'X': '4.30', '2': '1.48', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '7.25', 'X': '4.14', '2': '1.41', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '6.50', 'X': '4.10', '2': '1.52', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '6.80', 'X': '4.30', '2': '1.46', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:04:21 UTC,2025-09-03 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/gabon-YJL8W78U/seychelles-v5CBuNe8/#Mw344s5a",Seychelles,Gabon,World Championship 2026,0,4,"(0:3, 0:1)",Cote d'Or National Sports Complex,St Pierre,Mauritius,"[{'1': '27.00', 'X': '12.90', '2': '1.06', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '29.00', 'X': '13.00', '2': '1.06', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '20.00', 'X': '11.00', '2': '1.05', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '23.00', 'X': '9.80', '2': '1.05', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '26.00', 'X': '12.00', '2': '1.06', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '24.73', 'X': '16.24', '2': '1.04', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '35.00', 'X': '14.00', '2': '1.05', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '21.00', 'X': '13.00', '2': '1.03', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '20.00', 'X': '10.00', '2': '1.05', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '25.00', 'X': '9.75', '2': '1.06', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:04:31 UTC,2025-06-05 14:15:00 UTC,"https://www.oddsportal.com/football/h2h/iran-xrRx85iA/qatar-zqzHL77i/#6u0bUBKG",Qatar,Iran,World Championship 2026,1,0,"(1:0, 0:0)",Jassim Bin Hamad Stadium,Doha,Qatar,"[{'1': '2.97', 'X': '3.10', '2': '2.54', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.10', '2': '2.70', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.35', '2': '2.60', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.10', '2': '2.60', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.10', '2': '2.60', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.77', 'X': '3.34', '2': '2.62', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.65', 'X': '3.15', '2': '2.80', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.30', '2': '2.60', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '2.70', 'X': '3.15', '2': '2.55', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:04:38 UTC,2025-09-04 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/equatorial-guinea-vN7WWxY0/sao-tome-and-principe-2wlDrsek/#OKWelpXi",Sao Tome and Principe,Equatorial Guinea,World Championship 2026,2,3,"(2:0, 0:3)",Municipal Stadium of Oujda,Oujda,Morocco,"[{'1': '11.50', 'X': '4.80', '2': '1.32', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '12.00', 'X': '4.75', '2': '1.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '12.00', 'X': '4.40', '2': '1.30', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '11.00', 'X': '4.40', '2': '1.28', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '9.00', 'X': '4.75', '2': '1.33', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '17.59', 'X': '4.14', '2': '1.29', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '12.00', 'X': '5.40', '2': '1.28', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '11.00', 'X': '4.40', '2': '1.28', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '12.00', 'X': '4.40', '2': '1.30', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '9.75', 'X': '4.55', '2': '1.30', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 12:04:39 UTC,2024-09-10 17:00:00 UTC,"https://www.oddsportal.com/football/h2h/bolivia-nXdi7mbc/chile-KUCG35cM/#OveQysSM",Chile,Bolivia,World Championship 2026,1,2,"(1:2, 0:0)",Estadio Municipal de El Alto (Villa Ingenio),El Alto,Bolivia,"[{'1': '1.26', 'X': '5.98', '2': '11.40', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.00', '2': '13.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.00', '2': '12.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.00', '2': '12.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 12:04:49 UTC,2024-06-10 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/central-africa-MiKwAcg9/ghana-nNBjHale/#vXzICKF9",Ghana,Central Africa,World Championship 2026,4,3,"(1:2, 3:1)",Ben M'Hamed El Abdi Stadium,El Jadida,Morocco,"[{'1': '1.30', 'X': '4.74', '2': '13.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.00', '2': '13.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.30', 'X': '4.75', '2': '13.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.30', 'X': '4.75', '2': '10.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 12:04:56 UTC,2024-09-06 21:00:00 UTC,"https://www.oddsportal.com/football/h2h/brazil-I9l9aqLq/ecuador-8tbm8Tri/#r1ZKYhfo",Brazil,Ecuador,World Championship 2026,1,0,"(1:0, 0:0)",Estadio Monumental Banco Pichincha,Guayaquil,Ecuador,"[{'1': '1.36', 'X': '4.96', '2': '9.70', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.50', '2': '9.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.38', 'X': '4.33', '2': '9.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.35', 'X': '4.50', '2': '9.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
